Identifiant arc,Libelle,Identifiant noeud amont,Identifiant noeud aval,cost
4222,AV_Friedland,2264,2266,7.899685571427029
4303,Av_des_Ternes,2313,2310,16.010041207186354
5430,PE_Armenonville,2854,2798,0.19302508337558025
1972,St_Lazare,3138,2094,9.080046872246383
5018,Neuve_Tolbiac,2654,3331,5.7649832869381665
4409,Av_de_Friedland,2362,2361,9.851345901908122
5391,PE_Clignancourt,923,922,0.15944483285830996
4920,Bd_de_la_Chapelle,2606,2605,17.662750631660888
4861,Proudhon,2590,975,7.188360435997505
1815,Bd_des_Capucines,2139,154,7.222447760449945
4222,AV_Friedland,2264,2266,16.718509176343503
5430,PE_Armenonville,2854,2798,20.875955611148203
1972,St_Lazare,3138,2094,26.483798555298442
5018,Neuve_Tolbiac,2654,3331,8.21492342250857
4409,Av_de_Friedland,2362,2361,10.644754554897725
5391,PE_Clignancourt,923,922,32.24180429059912
4920,Bd_de_la_Chapelle,2606,2605,6.5248028725510085
4343,Bd_de_Courcelles,2329,2331,17.203641875817876
4861,Proudhon,2590,975,11.076753973112167
1815,Bd_des_Capucines,2139,154,15.662043679297696
5375,PE_Chapelle_Est,2838,955,213.64143472697702
4222,AV_Friedland,2264,2266,14.851700996563705
5430,PE_Armenonville,2854,2798,26.882918399823648
1972,St_Lazare,3138,2094,23.685487647622363
6438,Neuve_Tolbiac,3330,3332,9.425973419282895
4410,Av_de_Friedland,2361,2362,
5391,PE_Clignancourt,923,922,0.22605799837990112
4920,Bd_de_la_Chapelle,2606,2605,9.831930405024176
4861,Proudhon,2590,975,21.483426432052074
1815,Bd_des_Capucines,2139,154,13.663101258082026
4222,AV_Friedland,2264,2266,16.52426378321581
4191,Pont_Charles_de_Gaulle,296,3246,18.62413785707191
5430,PE_Armenonville,2854,2798,0.23339354435216003
1972,St_Lazare,3138,2094,16.848222430010875
4410,Av_de_Friedland,2361,2362,
5392,PE_Montmartre,922,2080,499.7935713611443
4921,Bd_de_la_Chapelle,2605,847,28.42239494872439
5401,Pt_d'Iena,2426,2374,7.994969861479681
4861,Proudhon,2590,975,14.743148994969419
1815,Bd_des_Capucines,2139,154,16.544120666304863
5375,PE_Chapelle_Est,2838,955,187.48344274231397
6622,Av_Simon_Bolivar,3427,3432,9.677689742003853
4222,AV_Friedland,2264,2266,19.270960961428244
4191,Pont_Charles_de_Gaulle,296,3246,18.38126694637032
6,Quai_de_la_Megisserie,5,6,
1972,St_Lazare,3138,2094,17.888897053128105
6438,Neuve_Tolbiac,3330,3332,7.122112088163114
4410,Av_de_Friedland,2361,2362,
5392,PE_Montmartre,922,2080,243.9446704261196
4921,Bd_de_la_Chapelle,2605,847,
5401,Pt_d'Iena,2426,2374,6.046501673941189
6265,Bd_de_Courcelles,2331,3252,16.727087332045688
4861,Proudhon,2590,975,12.488955081278394
1815,Bd_des_Capucines,2139,154,16.16026039161423
5375,PE_Chapelle_Est,2838,955,317.27868686676106
6622,Av_Simon_Bolivar,3427,3432,9.003144902095256
4191,Pont_Charles_de_Gaulle,296,3246,25.472140355924683
7,Quai_de_la_Megisserie,6,7,
4657,Gal_Niox,2476,2478,0.12174069423513824
6118,Av_d'Italie,2656,3171,14.60046562415039
1972,St_Lazare,3138,2094,
6438,Neuve_Tolbiac,3330,3332,6.1644266615211
4410,Av_de_Friedland,2361,2362,9.126318502357691
5393,PI_Montmartre,2012,925,428.9626690708952
4921,Bd_de_la_Chapelle,2605,847,18.460707705811146
5401,Pt_d'Iena,2426,2374,9.911164731730054
4344,Bd_de_Courcelles,2331,2329,18.330206619441448
4861,Proudhon,2590,975,11.58188105835259
1815,Bd_des_Capucines,2139,154,14.746451418399792
5375,PE_Chapelle_Est,2838,955,
6622,Av_Simon_Bolivar,3427,3432,9.419870672493328
7,Quai_de_la_Megisserie,6,7,14.338750951086311
4657,Gal_Niox,2476,2478,0.14304089112073018
6119,Av_d'Italie,3171,2656,15.767473112529615
6438,Neuve_Tolbiac,3330,3332,4.617238346356345
4410,Av_de_Friedland,2361,2362,10.087790361985336
5393,PI_Montmartre,2012,925,525.0952708478059
4921,Bd_de_la_Chapelle,2605,847,17.662750631660888
5401,Pt_d'Iena,2426,2374,9.236204949844254
4344,Bd_de_Courcelles,2331,2329,20.785062066888834
256,Bd_des_Capucines,154,153,13.867376606635917
4861,Proudhon,2590,975,12.761489604538044
1815,Bd_des_Capucines,2139,154,14.543367828772864
5375,PE_Chapelle_Est,2838,955,
6622,Av_Simon_Bolivar,3427,3432,8.902483039323247
6367,Bd_de_Courcelles,3298,3252,14.582452851796072
4657,Gal_Niox,2476,2478,0.1321717991873931
6123,SE_A6A,2759,3175,0.08079907243156648
5016,Tolbiac,2652,3332,9.141371420346507
4410,Av_de_Friedland,2361,2362,9.532678398202545
5393,PI_Montmartre,2012,925,0.24400221066670721
4921,Bd_de_la_Chapelle,2605,847,6.5248028725510085
5013,Rue_Fbg_St_Martin,2653,2603,10.807955422863959
4345,Av_Franklin_Roosevelt,2332,2333,23.524681949907297
4861,Proudhon,2590,975,6.021075752482965
1815,Bd_des_Capucines,2139,154,12.840270977880287
5375,PE_Chapelle_Est,2838,955,
6367,Bd_de_Courcelles,3298,3252,14.169717974837399
4657,Gal_Niox,2476,2478,0.11812420048654206
5016,Tolbiac,2652,3332,0.072450034645384
4410,Av_de_Friedland,2361,2362,18.466262278540906
5394,PI_Clignancourt,925,924,285.5807904505488
4930,Rue_du_Fbg_St_Martin,2606,2603,21.467116043786145
4347,Rond_Point_des_Champs_Elysees,2333,2303,23.524681949907297
5432,PI_Dauphine,2796,2800,222.89776930051374
4861,Proudhon,2590,975,7.285912667231154
1815,Bd_des_Capucines,2139,154,17.361495038088616
5375,PE_Chapelle_Est,2838,955,18.7401397544721
6367,Bd_de_Courcelles,3298,3252,12.540094284550523
4345,Av_Franklin_Roosevelt,2332,2333,11.418376435306673
8,Quai_de_Gesvres,7,8,22.197854672412006
4650,Claude_Terrasse,2476,2473,13.635337625713937
5016,Tolbiac,2652,3332,0.08368954434644246
5394,PI_Clignancourt,925,924,372.72786176156967
6236,Bd_Malesherbes,3239,3240,18.221207499318048
5432,PI_Dauphine,2796,2800,346.1552330973745
4861,Proudhon,2590,975,5.740276740075541
1815,Bd_des_Capucines,2139,154,13.49917473297003
5375,PE_Chapelle_Est,2838,955,25.987659020664626
6367,Bd_de_Courcelles,3298,3252,19.65044358615712
52,Pt_Notre_Dame,8,48,24.95373770964272
4650,Claude_Terrasse,2476,2473,0.1657676298189083
6638,Pyrenees,3438,3437,18.71261493778589
5016,Tolbiac,2652,3332,0.06932159744230534
5394,PI_Clignancourt,925,924,235.16564509137498
5432,PI_Dauphine,2796,2800,305.00328248945243
4861,Proudhon,2590,975,7.611924873051518
1815,Bd_des_Capucines,2139,154,8.549714838895573
5375,PE_Chapelle_Est,2838,955,26.38295818118163
6265,Bd_de_Courcelles,2331,3252,21.6142060347437
9,Quai_de_Gesvres,8,9,
4650,Claude_Terrasse,2476,2473,0.1510335242032162
6643,Pyrenees,725,3439,25.177637830568862
6447,Av_Flandre,3334,3333,8.419363562878042
5394,PI_Clignancourt,925,924,0.23286995408116629
6236,Bd_Malesherbes,3239,3240,12.706064363331569
4901,La_Fayette,2601,2603,7.852504416953511
4421,Av_Mac_Mahon,2336,2361,12.68085584476761
5432,PI_Dauphine,2796,2800,274.7524082186452
4861,Proudhon,2590,975,7.19365223488859
1815,Bd_des_Capucines,2139,154,0.08563427793304149
5375,PE_Chapelle_Est,2838,955,0.21049754659247502
5409,PI_Revolte,2265,2086,443.0002552427751
6265,Bd_de_Courcelles,2331,3252,14.988566847988226
9,Quai_de_Gesvres,8,9,
4650,Claude_Terrasse,2476,2473,14.486954441079515
6644,Pyrenees,3440,3439,17.94195332619003
6447,Av_Flandre,3334,3333,10.601418686693068
5394,PI_Clignancourt,925,924,0.2025851254262096
6269,Bd_de_Courcelles,3253,3241,
4901,La_Fayette,2601,2603,7.039299652321177
5432,PI_Dauphine,2796,2800,295.43975112545525
4861,Proudhon,2590,975,7.585969690860279
1815,Bd_des_Capucines,2139,154,0.08714310065641513
5409,PI_Revolte,2265,2086,272.63258092622084
6265,Bd_de_Courcelles,2331,3252,7.186950784423701
10,Quai_de_Gesvres,9,10,
4650,Claude_Terrasse,2476,2473,9.79505361443948
6447,Av_Flandre,3334,3333,13.547573624001307
5394,PI_Clignancourt,925,924,0.2773396329504574
6818,Bd_Malesherbes,3240,3241,12.706064363331569
4563,Souterrain_Varsovie_VGP,2428,2425,
5432,PI_Dauphine,2796,2800,276.98408738427923
5409,PI_Revolte,2265,2086,406.53241207563514
6267,Bd_de_Courcelles,3298,3253,25.479820212259952
6670,Aubervilliers,3457,926,19.72538701380039
6447,Av_Flandre,3334,3333,11.73764936029546
5394,PI_Clignancourt,925,924,0.2791143098478736
4923,Av_Flandre,2606,2609,25.663537745216065
6270,Bd_de_Courcelles,3131,3241,
4563,Souterrain_Varsovie_VGP,2428,2425,27.017972694207295
5432,PI_Dauphine,2796,2800,311.1726406599947
4406,Av_de_Friedland,2266,2362,24.43284115924316
6267,Bd_de_Courcelles,3298,3253,23.35248160488509
6444,Av_Flandre,3325,3333,15.290073216857106
5395,PI_Poissonniers,924,957,527.3226296687723
4923,Av_Flandre,2606,2609,7.074251711384947
6270,Bd_de_Courcelles,3131,3241,28.073590777086807
4915,Bd_de_la_Chapelle,847,2605,29.094166744366383
4563,Souterrain_Varsovie_VGP,2428,2425,35.19905309929063
5432,PI_Dauphine,2796,2800,244.92164126834166
4406,Av_de_Friedland,2266,2362,23.53208183373093
6268,Bd_de_Courcelles,3241,3253,25.974225207293514
6444,Av_Flandre,3325,3333,14.791668721402182
5395,PI_Poissonniers,924,957,469.2745411647263
5584,Lecourbe,2934,2935,17.717084529854958
4923,Av_Flandre,2606,2609,9.390809932289075
4191,Pont_Charles_de_Gaulle,296,3246,20.06328949771211
4915,Bd_de_la_Chapelle,847,2605,11.421734717287196
5432,PI_Dauphine,2796,2800,39.03297539948269
4406,Av_de_Friedland,2266,2362,6.905895007887858
6268,Bd_de_Courcelles,3241,3253,26.034538635616435
5055,Quai_d'Orsay,189,2349,
6444,Av_Flandre,3325,3333,7.297048910413917
5584,Lecourbe,2934,2935,6.572809108839936
4923,Av_Flandre,2606,2609,10.139840005809647
4920,Bd_de_la_Chapelle,2606,2605,12.624755598314518
5432,PI_Dauphine,2796,2800,36.41551564385544
4406,Av_de_Friedland,2266,2362,8.983903112170815
6268,Bd_de_Courcelles,3241,3253,19.3615434622868
6444,Av_Flandre,3325,3333,6.2321520246233275
5395,PI_Poissonniers,924,957,363.62516528735796
5584,Lecourbe,2934,2935,6.332311551879611
4923,Av_Flandre,2606,2609,16.373092396346966
6423,Av_Flandre,2609,2606,30.46687998298721
5432,PI_Dauphine,2796,2800,34.312462435759684
4406,Av_de_Friedland,2266,2362,20.490097994942985
6454,Av_Flandre,3338,3334,12.621489532835604
5395,PI_Poissonniers,924,957,0.30619082629399147
5584,Lecourbe,2934,2935,5.802869116379453
4923,Av_Flandre,2606,2609,18.840098467032096
6367,Bd_de_Courcelles,3298,3252,14.591603442958915
4916,Bd_de_la_Chapelle,2605,2606,29.094166744366383
5432,PI_Dauphine,2796,2800,37.76620427559255
6500,Bd_des_Invalides,3366,3364,8.831300726258297
4406,Av_de_Friedland,2266,2362,12.56217293534399
6454,Av_Flandre,3338,3334,6.037061804565163
5395,PI_Poissonniers,924,957,0.21403206535283367
5585,Lecourbe,2935,2936,17.717084529854958
4923,Av_Flandre,2606,2609,16.583909534321183
6265,Bd_de_Courcelles,2331,3252,16.749518623186574
4916,Bd_de_la_Chapelle,2605,2606,10.14809197981473
5432,PI_Dauphine,2796,2800,0.237684535768899
6500,Bd_des_Invalides,3366,3364,9.214389973262417
4406,Av_de_Friedland,2266,2362,17.781681832840604
6276,Bd_Voltaire,2526,3256,22.927836913389836
6454,Av_Flandre,3338,3334,11.773523627146094
5401,Pt_d'Iena,2426,2374,19.28280949758206
5585,Lecourbe,2935,2936,6.572809108839936
4924,Cours_de_Vincennes,2608,2610,14.368974734550552
6265,Bd_de_Courcelles,2331,3252,15.713779451690082
5432,PI_Dauphine,2796,2800,243.46592358459446
6500,Bd_des_Invalides,3366,3364,16.002128940213403
6628,Av_Simon_Bolivar,3434,3435,13.454547155278618
4224,Av_Friedland,2266,2264,16.70150084232235
6276,Bd_Voltaire,2526,3256,24.488931930291137
6449,Crimee,3336,3334,
5401,Pt_d'Iena,2426,2374,15.379328480332838
5585,Lecourbe,2935,2936,10.426366915159882
4924,Cours_de_Vincennes,2608,2610,14.786699739083115
6265,Bd_de_Courcelles,2331,3252,13.411736807794195
6500,Bd_des_Invalides,3366,3364,11.449928147119083
6628,Av_Simon_Bolivar,3434,3435,6.540386528812556
4224,Av_Friedland,2266,2264,12.561901949421232
1947,Bd_Haussmann,2134,2098,14.26397458715688
6449,Crimee,3336,3334,
5401,Pt_d'Iena,2426,2374,10.032435874954272
5585,Lecourbe,2935,2936,18.560252543571437
4924,Cours_de_Vincennes,2608,2610,13.969374567981223
6267,Bd_de_Courcelles,3298,3253,36.95065889491394
6500,Bd_des_Invalides,3366,3364,11.169218584069366
6628,Av_Simon_Bolivar,3434,3435,9.220715749310745
4224,Av_Friedland,2266,2264,14.974768808973119
4403,Av_des_Champs_Elysees,2361,2360,7.19232433131171
1947,Bd_Haussmann,2134,2098,18.943709519484198
6449,Crimee,3336,3334,
5401,Pt_d'Iena,2426,2374,7.777889131987113
5672,Convention,2973,2937,9.642224189510195
4924,Cours_de_Vincennes,2608,2610,11.091062235135709
6268,Bd_de_Courcelles,3241,3253,
6583,Bd_des_Invalides,3411,3366,13.75447938233561
6628,Av_Simon_Bolivar,3434,3435,6.366388235284037
4224,Av_Friedland,2266,2264,6.756706190695255
4401,Av_des_Champs_Elysees,2298,2360,11.56409337247075
1947,Bd_Haussmann,2134,2098,13.630269635076429
6449,Crimee,3336,3334,18.882694644207294
5401,Pt_d'Iena,2426,2374,9.040993138514462
5672,Convention,2973,2937,0.09701664257174931
4924,Cours_de_Vincennes,2608,2610,9.856342171960943
6268,Bd_de_Courcelles,3241,3253,
6442,Neuve_Tolbiac,3331,2654,12.10230392280714
266,Madeleine,158,148,5.482734782116106
6583,Bd_des_Invalides,3411,3366,13.463382482550882
6628,Av_Simon_Bolivar,3434,3435,8.286405044739556
4224,Av_Friedland,2266,2264,6.06712087045474
1947,Bd_Haussmann,2134,2098,13.336532683915953
6449,Crimee,3336,3334,8.768535206857369
5401,Pt_d'Iena,2426,2374,16.64271606915069
5672,Convention,2973,2937,10.41727571032419
4926,Cours_de_Vincennes,2610,517,14.368974734550552
6268,Bd_de_Courcelles,3241,3253,
266,Madeleine,158,148,6.474035465898877
6583,Bd_des_Invalides,3411,3366,16.479983590920103
6628,Av_Simon_Bolivar,3434,3435,14.912928743301993
4224,Av_Friedland,2266,2264,14.725418498079254
1947,Bd_Haussmann,2134,2098,20.351724972436074
6449,Crimee,3336,3334,9.218297203676
4926,Cours_de_Vincennes,2610,517,18.132574023781494
267,Tronchet,158,161,7.9101452647892
6583,Bd_des_Invalides,3411,3366,11.979874809984393
6629,Av_Simon_Bolivar,3435,3434,0.06957265745452601
5416,PE_Courcelles,2267,2733,0.24339757256611644
6278,Bd_Voltaire,3256,3257,23.335572943662218
298,Av_de_l'Opera,178,87,15.727847665870303
6446,Av_Flandre,3333,3334,22.39395457495116
4926,Cours_de_Vincennes,2610,517,13.969374567981223
4383,Av_Foch,2351,2347,31.32993178913311
268,Tronchet,161,158,14.754470786130959
6629,Av_Simon_Bolivar,3435,3434,0.06256817351929811
5416,PE_Courcelles,2267,2733,40.32480306546748
298,Av_de_l'Opera,178,87,16.938712740129418
6446,Av_Flandre,3333,3334,24.89715953039539
4926,Cours_de_Vincennes,2610,517,9.856342171960943
6276,Bd_Voltaire,2526,3256,22.930415373349533
5028,Av_d'Italie,2656,2655,20.310928093812553
4383,Av_Foch,2351,2347,23.81015845980552
6629,Av_Simon_Bolivar,3435,3434,0.07596002415089574
5416,PE_Courcelles,2267,2733,42.7639373647669
4402,Av_des_Champs_Elysees,2360,2361,15.716677896152659
6446,Av_Flandre,3333,3334,11.391067066836191
5404,PE_St_Ouen,2080,2082,500.18651196149506
4926,Cours_de_Vincennes,2610,517,10.248271009466977
6276,Bd_Voltaire,2526,3256,24.30308185760678
5028,Av_d'Italie,2656,2655,20.41563069882421
4385,Av_Foch,2352,2351,28.35474088558344
6629,Av_Simon_Bolivar,3435,3434,10.547945337281806
5416,PE_Courcelles,2267,2733,323.7561378137555
23,Rue de Rivoli,22,23,12.775853890233476
300,Av_de_l'Opera,177,178,17.695873123140345
6446,Av_Flandre,3333,3334,25.619815104628053
5404,PE_St_Ouen,2080,2082,493.1287316714714
5586,Lecourbe,2936,2937,35.9355334679809
4926,Cours_de_Vincennes,2610,517,17.638685787172964
6276,Bd_Voltaire,2526,3256,25.46470818224103
270,Av_Champs_Elysees,162,136,10.743827989614674
6629,Av_Simon_Bolivar,3435,3434,6.450742941061862
5416,PE_Courcelles,2267,2733,
6318,Bd_Voltaire,3259,3258,20.352554295668675
4410,Av_de_Friedland,2361,2362,
23,Rue de Rivoli,22,23,12.4614210530728
4658,Quai_St_Exupery,2479,2478,11.493393078373096
300,Av_de_l'Opera,177,178,16.13376709135262
6674,Crimee,3458,3336,19.379823523265085
5586,Lecourbe,2936,2937,12.209116188979143
4560,Bd_Suchet,2431,2430,22.820788442768105
270,Av_Champs_Elysees,162,136,15.973717286974066
5395,PI_Poissonniers,924,957,
6629,Av_Simon_Bolivar,3435,3434,6.047452925709261
5416,PE_Courcelles,2267,2733,
6318,Bd_Voltaire,3259,3258,15.721862632500057
5432,PI_Dauphine,2796,2800,251.18092280430838
4658,Quai_St_Exupery,2479,2478,11.569096059456768
301,Av_de_l'Opera,178,177,17.837195904791585
6674,Crimee,3458,3336,18.258158523227888
5404,PE_St_Ouen,2080,2082,345.0546115879892
5586,Lecourbe,2936,2937,21.756040274189147
6278,Bd_Voltaire,3256,3257,31.81969456572712
4560,Bd_Suchet,2431,2430,10.28599837210372
5088,Bd_Vincent_Auriol,2687,2688,
270,Av_Champs_Elysees,162,136,10.02410620085685
6996,Belleville,3626,810,16.961118807930095
6630,Av_Simon_Bolivar,3435,3385,23.197743872714405
5416,PE_Courcelles,2267,2733,315.3195737759585
5432,PI_Dauphine,2796,2800,245.30684867293834
4658,Quai_St_Exupery,2479,2478,20.644295650450104
302,Av_de_l'Opera,179,177,17.695873123140345
6674,Crimee,3458,3336,9.436168363796481
5404,PE_St_Ouen,2080,2082,24.477081148826976
5030,Av_d'Italie,2657,2658,19.035335914607895
5088,Bd_Vincent_Auriol,2687,2688,
6996,Belleville,3626,810,18.199473925899632
5301,PI_A6B,2801,3079,0.17314421466316288
5395,PI_Poissonniers,924,957,
6630,Av_Simon_Bolivar,3435,3385,4.724438664529738
5414,PE_Asnieres,2268,2267,192.44325565887397
5432,PI_Dauphine,2796,2800,287.2736370596961
4658,Quai_St_Exupery,2479,2478,18.357854603449297
6674,Crimee,3458,3336,9.748090805804754
5404,PE_St_Ouen,2080,2082,38.46317505785484
5088,Bd_Vincent_Auriol,2687,2688,23.64400042986024
6499,Bd_des_Invalides,3364,3366,16.96530860029313
6996,Belleville,3626,810,
5301,PI_A6B,2801,3079,0.14938501278897034
6630,Av_Simon_Bolivar,3435,3385,8.422627849929725
5414,PE_Asnieres,2268,2267,0.1901738133260462
5432,PI_Dauphine,2796,2800,455.5625876903978
5075,Ledru_Rollin,2481,2676,19.870687016432445
6453,Av_Flandre,3339,3338,14.933448837353781
5404,PE_St_Ouen,2080,2082,0.2654690485870773
4558,Bd_Suchet,2432,2431,
5088,Bd_Vincent_Auriol,2687,2688,13.743852567882637
6996,Belleville,3626,810,7.409181596506188
5301,PI_A6B,2801,3079,168.37746398172018
5395,PI_Poissonniers,924,957,610.3120329162175
6630,Av_Simon_Bolivar,3435,3385,8.448480524435196
5414,PE_Asnieres,2268,2267,37.74770038243328
6283,Bd_Voltaire,3260,3259,16.060638729153556
5432,PI_Dauphine,2796,2800,287.0683614770649
5075,Ledru_Rollin,2481,2676,7.509365346544032
313,Quai_Anatole_France,2240,183,19.935018384342992
6453,Av_Flandre,3339,3338,15.349789610583889
4845,Av_Daumesnil,2579,2661,18.223705451124985
4558,Bd_Suchet,2432,2431,16.109275531140717
5088,Bd_Vincent_Auriol,2687,2688,15.86382218011184
6996,Belleville,3626,810,11.685465288190558
5301,PI_A6B,2801,3079,131.13011148286918
5395,PI_Poissonniers,924,957,521.5391174467983
6630,Av_Simon_Bolivar,3435,3385,5.3466667123914045
5414,PE_Asnieres,2268,2267,33.59324395728133
5432,PI_Dauphine,2796,2800,313.13013083687565
5075,Ledru_Rollin,2481,2676,14.211456205545193
313,Quai_Anatole_France,2240,183,18.94332119998088
6453,Av_Flandre,3339,3338,12.621489532835604
5122,Quai_Francois_Mauriac,2703,2253,18.82911668418998
5588,Sevres,2929,2938,26.00168032872919
4845,Av_Daumesnil,2579,2661,19.523086398199567
4552,Bd_Suchet,2432,2433,10.114825574743296
6106,Bercy_bretelle_13,2865,976,29.616805922596367
6996,Belleville,3626,810,4.901568420777475
5931,SI_A6B_bretelle_1,2801,3080,0.2823642694559058
5395,PI_Poissonniers,924,957,440.52455958687915
5414,PE_Asnieres,2268,2267,32.555156578173225
5401,Pt_d'Iena,2426,2374,9.047780874928776
46,Bd_Sebastopol,26,43,17.372856028693633
5432,PI_Dauphine,2796,2800,227.24125098029003
5075,Ledru_Rollin,2481,2676,21.895790174214053
313,Quai_Anatole_France,2240,183,13.952078438495358
6453,Av_Flandre,3339,3338,19.268200006111822
5122,Quai_Francois_Mauriac,2703,2253,7.97810462319428
5588,Sevres,2929,2938,0.15520235794486525
6318,Bd_Voltaire,3259,3258,21.67135969721812
4552,Bd_Suchet,2432,2433,9.934971334245288
6106,Bercy_bretelle_13,2865,976,33.82601398685594
6997,Bd_Poniatowski,3627,565,15.178298491657463
5931,SI_A6B_bretelle_1,2801,3080,0.28644150594073964
5395,PI_Poissonniers,924,957,544.2278721683822
5414,PE_Asnieres,2268,2267,259.5392774224333
46,Bd_Sebastopol,26,43,19.131092377244332
5432,PI_Dauphine,2796,2800,0.23602695901278753
313,Quai_Anatole_France,2240,183,14.6926743328716
6453,Av_Flandre,3339,3338,6.037061804565163
5122,Quai_Francois_Mauriac,2703,2253,8.497991185620476
5588,Sevres,2929,2938,0.140220303990026
5072,Ledru_Rollin,2676,2667,22.24904217185936
6106,Bercy_bretelle_13,2865,976,0.21879478353251178
6997,Bd_Poniatowski,3627,565,8.691017450950802
5931,SI_A6B_bretelle_1,2801,3080,0.2725323209422783
5395,PI_Poissonniers,924,957,326.1817221778143
5414,PE_Asnieres,2268,2267,
5432,PI_Dauphine,2796,2800,0.2468949156073959
314,Quai_Anatole_France,183,184,7.881889913982523
1975,Chateaudun,2094,2100,17.522802056341998
6453,Av_Flandre,3339,3338,11.773523627146094
5122,Quai_Francois_Mauriac,2703,2253,9.351114890376172
5406,PE_Batignolles,2849,2087,476.1179404031769
5588,Sevres,2929,2938,0.13459057026513652
5049,Daumesnil,2666,2667,11.823938326714025
6742,Bd_St_Martin,657,3497,12.275717660182199
4553,Bd_Suchet,2433,2434,0.11213864337269358
4402,Av_des_Champs_Elysees,2360,2361,11.421832558192174
5503,AI_RN13_bretelle_15,2891,2803,18.840261007841626
6504,Bd_des_Invalides,3024,3369,13.636191106635398
6106,Bercy_bretelle_13,2865,976,0.2073664331105605
6997,Bd_Poniatowski,3627,565,9.297785343116065
5931,SI_A6B_bretelle_1,2801,3080,472.16719427433907
5395,PI_Poissonniers,924,957,52.760173579641126
5414,PE_Asnieres,2268,2267,
5432,PI_Dauphine,2796,2800,0.2254806458039217
315,Quai_Anatole_France,3269,185,12.08446931970655
1975,Chateaudun,2094,2100,15.656228990590202
6451,Av_Flandre,3334,3338,14.793257310203487
5122,Quai_Francois_Mauriac,2703,2253,0.10164133699897229
5406,PE_Batignolles,2849,2087,438.21949855880536
5588,Sevres,2929,2938,13.600501211391297
6283,Bd_Voltaire,3260,3259,21.67135969721812
5049,Daumesnil,2666,2667,12.454091493299183
6742,Bd_St_Martin,657,3497,6.4740247438359955
4556,Bd_Suchet,2434,2433,19.203714772652113
4402,Av_des_Champs_Elysees,2360,2361,10.354910768378906
5503,AI_RN13_bretelle_15,2891,2803,20.60568258277504
6504,Bd_des_Invalides,3024,3369,15.806941279677531
6106,Bercy_bretelle_13,2865,976,0.3972905622879491
5931,SI_A6B_bretelle_1,2801,3080,473.8622021274729
5395,PI_Poissonniers,924,957,0.21049754659247502
5414,PE_Asnieres,2268,2267,198.66986343173969
316,Quai_Anatole_France,185,186,7.842916076020148
1975,Chateaudun,2094,2100,18.261731759995914
6451,Av_Flandre,3334,3338,6.963955204582072
5122,Quai_Francois_Mauriac,2703,2253,0.1006765056251113
5406,PE_Batignolles,2849,2087,376.6769660064666
6283,Bd_Voltaire,3260,3259,23.351361182156793
4494,Quai_d'Orsay,2359,2669,7.815243507729614
6742,Bd_St_Martin,657,3497,7.0875763688463085
4556,Bd_Suchet,2434,2433,29.505743163892856
5503,AI_RN13_bretelle_15,2891,2803,19.53965085119471
6504,Bd_des_Invalides,3024,3369,22.70933384828504
6106,Bercy_bretelle_13,2865,976,0.21714954575103712
5931,SI_A6B_bretelle_1,2801,3080,399.81968806421014
5395,PI_Poissonniers,924,957,0.3662600331773187
316,Quai_Anatole_France,185,186,7.173906733968581
1975,Chateaudun,2094,2100,17.398509021082138
6451,Av_Flandre,3334,3338,13.629507193969108
5122,Quai_Francois_Mauriac,2703,2253,7.750680499782206
5406,PE_Batignolles,2849,2087,245.67151787928046
6283,Bd_Voltaire,3260,3259,
6742,Bd_St_Martin,657,3497,14.877089366428555
4556,Bd_Suchet,2434,2433,24.911851437954837
5503,AI_RN13_bretelle_15,2891,2803,25.757167618150824
6580,Av_de_Tourville,3366,3370,8.90770758576072
6106,Bercy_bretelle_13,2865,976,0.2161514988929753
6998,Bd_Poniatowski,506,3628,9.4224753840244
5931,SI_A6B_bretelle_1,2801,3080,450.80633537860695
5395,PI_Poissonniers,924,957,0.301439558937339
4664,Av_Ledru_Rollin,2481,2483,9.921905649728748
316,Quai_Anatole_France,185,186,9.610171314558272
1975,Chateaudun,2094,2100,19.448717845206833
5124,Quai_Francois_Mauriac,2253,2703,18.35730969876972
5406,PE_Batignolles,2849,2087,30.929081103464256
5059,Av_des_Gobelins,2541,2670,19.38137078155827
4556,Bd_Suchet,2434,2433,10.418502872038205
5503,AI_RN13_bretelle_15,2891,2803,17.50746595497359
6580,Av_de_Tourville,3366,3370,6.595374514399804
6106,Bercy_bretelle_13,2865,976,0.21805276982998778
6998,Bd_Poniatowski,506,3628,4.661942252041932
5931,SI_A6B_bretelle_1,2801,3080,459.5311044650391
5395,PI_Poissonniers,924,957,0.2680319840513156
6282,Bd_Voltaire,3259,3260,16.008687233804945
4664,Av_Ledru_Rollin,2481,2483,0.0880124492615443
1975,Chateaudun,2094,2100,19.46175947808003
5124,Quai_Francois_Mauriac,2253,2703,22.127660199281173
5406,PE_Batignolles,2849,2087,0.24961461125018342
5059,Av_des_Gobelins,2541,2670,20.3209288766692
5503,AI_RN13_bretelle_15,2891,2803,19.476449053014647
6580,Av_de_Tourville,3366,3370,8.902377334532684
6106,Bercy_bretelle_13,2865,976,0.24514594895338054
6998,Bd_Poniatowski,506,3628,8.251096769166669
5312,PI_Gentilly,454,3081,183.19271020980779
6632,Av_Simon_Bolivar,3385,3435,14.282255060188662
6282,Bd_Voltaire,3259,3260,13.773554337864223
4664,Av_Ledru_Rollin,2481,2483,10.055986946673132
