Identifiant arc,Libelle,Identifiant noeud amont,Identifiant noeud aval,cost
5715,Vouille,2991,2975,8.583742961003983
5809,Bd_Raspail,3031,3032,8.524159923086332
1447,Bd_Davout,764,769,7.524086168207894
5329,PE_Vincennes,535,534,0.22285442848396506
5376,PE_Chapelle_Ouest,955,2839,322.2615592831074
5586,Lecourbe,2936,2937,23.0354548710214
1442,Bd_Davout,768,762,8.364932591689614
6013,Bd_Haussmann,3115,3114,16.54387523565588
6542,St_Martin,317,3392,16.193232014950894
5535,Bd_Auguste_Blanqui,2903,2900,17.402090147867078
5298,PI_Haubans,549,551,285.3761162849625
4398,Quai_d'Orsay,2349,3522,8.393796543599787
5715,Vouille,2991,2975,22.35969809068602
884,Bd_Soult,509,510,8.516584692281226
5809,Bd_Raspail,3031,3032,0.09889672277928567
1447,Bd_Davout,764,769,7.665288261199445
5330,PE_Lagny,534,817,381.50600490263014
5586,Lecourbe,2936,2937,23.11769610155049
801,Bd_Kellermann,2244,426,8.58157901044717
1443,Bd_Davout,768,764,7.747765410309963
6013,Bd_Haussmann,3115,3114,16.465760824606328
6542,St_Martin,317,3392,16.502408674953422
5535,Bd_Auguste_Blanqui,2903,2900,17.954339203886498
1975,Chateaudun,2094,2100,23.211872832166605
5299,PI_Ivry,551,572,210.9819475969314
884,Bd_Soult,509,510,8.391660406491924
1778,Bd_Magenta,663,826,15.536214955693875
5809,Bd_Raspail,3031,3032,17.058461346530553
1448,Bd_Davout,769,764,8.737706753483915
5330,PE_Lagny,534,817,248.46802655015736
5377,PI_Chapelle_Ouest,957,2840,223.4487577661564
5586,Lecourbe,2936,2937,23.835981186017996
801,Bd_Kellermann,2244,426,8.689601162967676
1443,Bd_Davout,768,764,7.595018398232479
6013,Bd_Haussmann,3115,3114,15.834610902600105
6542,St_Martin,317,3392,15.71953672571798
5535,Bd_Auguste_Blanqui,2903,2900,17.621695667851483
1975,Chateaudun,2094,2100,16.18351692809545
5299,PI_Ivry,551,572,252.23323717566186
884,Bd_Soult,509,510,18.070568352175737
5809,Bd_Raspail,3031,3032,16.287311691515637
1448,Bd_Davout,769,764,8.422953180387022
5330,PE_Lagny,534,817,0.21199435743420747
5384,PI_Cloture,941,2841,220.09839488411984
5586,Lecourbe,2936,2937,23.274701279970152
1443,Bd_Davout,768,764,7.563915507490733
6013,Bd_Haussmann,3115,3114,15.882239396745913
6542,St_Martin,317,3392,15.518186218035797
5535,Bd_Auguste_Blanqui,2903,2900,16.851354368180907
5299,PI_Ivry,551,572,293.3797603535221
884,Bd_Soult,509,510,17.760011015336023
5809,Bd_Raspail,3031,3032,23.013021557348324
1448,Bd_Davout,769,764,8.36501367378227
5330,PE_Lagny,534,817,0.23260619320630582
5388,PI_Pre_St_Gervais,788,2842,406.25849775766653
4188,Bd_Kellermann,2244,458,8.571473571387884
1444,Bd_Davout,764,768,8.787422247099682
6013,Bd_Haussmann,3115,3114,23.834533846679285
6543,St_Martin,3392,318,16.394303092981225
5535,Bd_Auguste_Blanqui,2903,2900,16.010798560067663
884,Bd_Soult,509,510,16.54391597919162
5808,Bd_Raspail,3031,3030,8.717686052345483
1450,Bd_Davout,516,769,8.920128423167174
6328,Av_Parmentier,3282,3280,16.622668619935002
5330,PE_Lagny,534,817,249.0216084134447
4188,Bd_Kellermann,2244,458,8.681534208812133
1444,Bd_Davout,764,768,8.726001710272344
6543,St_Martin,3392,318,16.35906041603966
5532,Bd_Auguste_Blanqui,2902,2900,16.781013258508953
884,Bd_Soult,509,510,16.66471588145273
1246,Pl_Republique,667,669,13.592515980446528
5808,Bd_Raspail,3031,3030,0.10131580435415843
1450,Bd_Davout,516,769,8.454306322091634
6328,Av_Parmentier,3282,3280,16.545348562732123
5330,PE_Lagny,534,817,283.5579962481592
1445,Av_Pte_de_Montreuil,770,769,15.925670153641104
6543,St_Martin,3392,318,16.013995494338108
5532,Bd_Auguste_Blanqui,2902,2900,15.634408552565908
5808,Bd_Raspail,3031,3030,0.09941990969703239
1450,Bd_Davout,516,769,8.684354705854119
5369,PE_Aubervilliers,918,915,294.71076362228587
6328,Av_Parmentier,3282,3280,16.507999558860735
5331,PE_Montreuil,817,771,420.8501063760881
1445,Av_Pte_de_Montreuil,770,769,15.778617607764556
6543,St_Martin,3392,318,16.02804576708117
5532,Bd_Auguste_Blanqui,2902,2900,16.19638561719676
5808,Bd_Raspail,3031,3030,8.389590261445854
1450,Bd_Davout,516,769,8.96351241063863
5369,PE_Aubervilliers,918,915,423.57157137309883
6328,Av_Parmentier,3282,3280,16.48407967258112
5331,PE_Montreuil,817,771,425.94443077915844
5405,PE_Andre_Brechet,2082,2849,395.8315140819939
1649,Chapelle,873,872,15.32524958468662
1446,Av_Pte_de_Montreuil,769,770,16.144185144958627
6543,St_Martin,3392,318,16.421717391993592
5532,Bd_Auguste_Blanqui,2902,2900,16.398674500584796
5808,Bd_Raspail,3031,3030,8.18554068894087
5369,PE_Aubervilliers,918,915,426.36449544175923
6328,Av_Parmentier,3282,3280,16.057721443039704
5407,PE_Clichy,2087,2850,292.76459702459783
5588,Sevres,2929,2938,8.246140581096858
1447,Bd_Davout,764,769,7.888262999842486
6555,Quai_Henri_IV,3397,263,16.08428232579972
5532,Bd_Auguste_Blanqui,2902,2900,16.35812032843504
5301,PI_A6B,2801,3079,174.6933123575656
4483,Av_Victor_Hugo,2355,2371,16.396644372869797
5811,Bd_Raspail,3032,3033,8.58120071064976
5369,PE_Aubervilliers,918,915,440.31452177327174
6328,Av_Parmentier,3282,3280,15.992175648724956
5331,PE_Montreuil,817,771,291.60661395261917
5407,PE_Clichy,2087,2850,278.78329960310447
5588,Sevres,2929,2938,8.316991677008446
1447,Bd_Davout,764,769,7.988893946325037
6555,Quai_Henri_IV,3397,263,26.62781232322282
5531,Bd_Auguste_Blanqui,2902,2901,16.59949947688645
5301,PI_A6B,2801,3079,0.20403768656044197
886,Bd_Soult,510,511,8.377657836766108
5811,Bd_Raspail,3032,3033,8.524159923086332
5369,PE_Aubervilliers,918,915,448.18325128158153
6329,Av_Parmentier,3280,3282,17.49362303984532
5331,PE_Montreuil,817,771,0.2081140816373278
4895,Av_Jean_Jaures,2584,2583,23.221714768179623
5425,PI_Maillot,2803,2852,424.92161248974446
5588,Sevres,2929,2938,7.894466869210117
1448,Bd_Davout,769,764,8.490110019463971
6555,Quai_Henri_IV,3397,263,0.16088671796862472
5531,Bd_Auguste_Blanqui,2902,2901,12.297858339944044
5301,PI_A6B,2801,3079,367.07236275635944
4496,Quai_d'Orsay,2357,2359,18.43195885034147
886,Bd_Soult,510,511,16.21885324105963
5811,Bd_Raspail,3032,3033,0.09889672277928567
1453,Belgrand,707,685,16.215881371817492
6326,Av_Parmentier,726,3282,16.543900694975378
5332,PI_Montreuil,818,773,418.6067176672184
4895,Av_Jean_Jaures,2584,2583,16.048408288396036
5425,PI_Maillot,2803,2852,421.82077376435734
5588,Sevres,2929,2938,16.02478757712422
1449,Bd_Davout,769,3478,7.452586613936691
1701,Bd_Ney,892,896,17.60932368363966
6555,Quai_Henri_IV,3397,263,0.12061955055979524
5531,Bd_Auguste_Blanqui,2902,2901,16.184328702513707
4494,Quai_d'Orsay,2359,2669,8.372345312196186
886,Bd_Soult,510,511,16.420580848198888
5811,Bd_Raspail,3032,3033,8.67381903440207
6326,Av_Parmentier,726,3282,16.598775865925628
5332,PI_Montreuil,818,773,455.12651395398075
4895,Av_Jean_Jaures,2584,2583,8.568162538160077
5500,AI_Maillot_2_bretelle_10,2768,2852,17.4147860359819
4207,Av_Pte_Asnieres,2250,2257,16.971547285695713
1449,Bd_Davout,769,3478,7.4605276948355765
1701,Bd_Ney,892,896,16.6290122930562
6555,Quai_Henri_IV,3397,263,0.16739952313447934
4400,Quai_d'Orsay,2359,3522,16.018355668794186
889,Bd_Soult,513,512,8.661992835345105
5811,Bd_Raspail,3032,3033,16.287311691515637
6326,Av_Parmentier,726,3282,16.188663757660212
4895,Av_Jean_Jaures,2584,2583,8.451683371764739
5500,AI_Maillot_2_bretelle_10,2768,2852,15.353744190309442
4207,Av_Pte_Asnieres,2250,2257,16.589800659847842
1701,Bd_Ney,892,896,16.681688215265865
1449,Bd_Davout,769,3478,7.52852748224253
1701,Bd_Ney,892,896,17.679883469712276
6556,Av_Jean_Jaures,3398,2580,15.352496724750784
4400,Quai_d'Orsay,2359,3522,18.317647377321144
889,Bd_Soult,513,512,8.630655885000696
5811,Bd_Raspail,3032,3033,23.013021557348324
6326,Av_Parmentier,726,3282,16.384526567490234
5333,PI_Lagny,773,533,250.39385610187898
4895,Av_Jean_Jaures,2584,2583,16.45985716423175
4207,Av_Pte_Asnieres,2250,2257,19.163594611692485
1449,Bd_Davout,769,3478,7.440223878460339
1701,Bd_Ney,892,896,16.603888425040466
6556,Av_Jean_Jaures,3398,2580,16.718277724346166
4402,Av_des_Champs_Elysees,2360,2361,15.131429293756636
889,Bd_Soult,513,512,9.050883989383857
1278,St_Fargeau,674,695,15.800274728577394
5810,Bd_Raspail,3032,3031,8.757420306986582
6326,Av_Parmentier,726,3282,16.154171944278716
5333,PI_Lagny,773,533,28.398655025040387
4896,Av_Jean_Jaures,2581,2580,23.041785868065134
4201,Bd_Berthier,2250,3658,0.09589296723140187
1701,Bd_Ney,892,896,16.506432720615805
6556,Av_Jean_Jaures,3398,2580,15.444607912455355
5308,SI_RN13_bretelle_8,2855,2795,15.995348055369004
889,Bd_Soult,513,512,8.60209238990474
1278,St_Fargeau,674,695,12.437217892983504
5810,Bd_Raspail,3032,3031,8.717686052345483
6326,Av_Parmentier,726,3282,16.246164325689737
5333,PI_Lagny,773,533,192.4552985513733
4896,Av_Jean_Jaures,2581,2580,7.834684566104591
4201,Bd_Berthier,2250,3658,0.0931063632609825
4488,Bd_de_Grenelle,2390,2382,14.553462622367677
1701,Bd_Ney,892,896,16.44710244107623
6556,Av_Jean_Jaures,3398,2580,16.73073933091978
5308,SI_RN13_bretelle_8,2855,2795,14.154632342317006
889,Bd_Soult,513,512,17.902961767869606
1324,Av_Parmentier,676,679,19.336408300189824
5810,Bd_Raspail,3032,3031,0.10103760809832368
1456,Av_Pte_Bagnolet,707,774,15.455501535745004
6326,Av_Parmentier,726,3282,15.994620347446356
5334,PI_Vincennes,533,532,295.2720290699721
4896,Av_Jean_Jaures,2581,2580,8.239022179744408
1701,Bd_Ney,892,896,16.601940996907572
6556,Av_Jean_Jaures,3398,2580,15.90559609955509
5308,SI_RN13_bretelle_8,2855,2795,26.479663273521545
889,Bd_Soult,513,512,17.807628358608557
5810,Bd_Raspail,3032,3031,8.18554068894087
6326,Av_Parmentier,726,3282,15.979889674157523
5334,PI_Vincennes,533,532,39.288749641406945
4896,Av_Jean_Jaures,2581,2580,8.203668888693636
1701,Bd_Ney,892,896,16.609565629120567
6556,Av_Jean_Jaures,3398,2580,15.124948611327644
5308,SI_RN13_bretelle_8,2855,2795,16.984181612171465
889,Bd_Soult,513,512,17.81491944527037
6416,Bd_de_Belleville,678,3322,23.035817705550564
5810,Bd_Raspail,3032,3031,21.974523347677348
6326,Av_Parmentier,726,3282,16.434390354739794
5335,PI_Courteline,532,531,421.86764143035396
4896,Av_Jean_Jaures,2581,2580,16.11544621674956
4499,Av_de_Versailles,2397,2398,15.939011363152382
1701,Bd_Ney,892,896,17.44775965663722
6556,Av_Jean_Jaures,3398,2580,16.638073818904772
5530,Bd_Auguste_Blanqui,2901,2902,17.485402953793773
5308,SI_RN13_bretelle_8,2855,2795,18.35051572855483
1326,Av_Parmentier,679,711,14.655751613814992
5813,Bd_Raspail,3033,2926,8.548374003276804
6326,Av_Parmentier,726,3282,16.30053168982419
5335,PI_Courteline,532,531,36.28532579862325
4897,Av_Jean_Jaures,2583,2581,16.35311874913385
4500,Av_de_Versailles,2398,2397,16.798383915558833
1453,Belgrand,707,685,16.09236741791695
1701,Bd_Ney,892,896,8.845250415390359
6557,Bd_Magenta,3399,827,23.149054698604886
5530,Bd_Auguste_Blanqui,2901,2902,15.574281232856945
5308,SI_RN13_bretelle_8,2855,2795,20.259531783132044
1326,Av_Parmentier,679,711,23.058099444253827
5813,Bd_Raspail,3033,2926,8.750870889015781
5368,PE_Zac_Aubervillie,937,918,209.24319437928523
5335,PI_Courteline,532,531,194.68660417446466
4897,Av_Jean_Jaures,2583,2581,8.507701949015376
6269,Bd_de_Courcelles,3253,3241,7.196097915444721
4730,Amiral_Cloue-Pt_Mirabeau,2401,2387,16.033548942906624
1453,Belgrand,707,685,15.996844542765727
1701,Bd_Ney,892,896,17.423072153961105
6557,Bd_Magenta,3399,827,23.323502197491106
5530,Bd_Auguste_Blanqui,2901,2902,16.398674500584796
5308,SI_RN13_bretelle_8,2855,2795,32.028098483289746
5813,Bd_Raspail,3033,2926,0.09722468748837976
5368,PE_Zac_Aubervillie,937,918,211.4931105603747
5336,PI_Guyane,531,538,318.1806879292227
4897,Av_Jean_Jaures,2583,2581,8.499911300835894
6269,Bd_de_Courcelles,3253,3241,8.975505308868113
5517,Quai_Francois_Mauriac,2253,2704,16.48836200657267
1686,Bd_Ney,897,898,18.144585859123794
4508,Av_Victor_Hugo,2402,2400,16.124729505023247
1453,Belgrand,707,685,16.37975741788372
1701,Bd_Ney,892,896,16.37712459268512
6557,Bd_Magenta,3399,827,21.37012442726531
5533,Bd_Auguste_Blanqui,2900,2902,18.139110787390955
5813,Bd_Raspail,3033,2926,0.0952858616221363
5368,PE_Zac_Aubervillie,937,918,299.1537874081712
5336,PI_Guyane,531,538,258.5482538457069
4897,Av_Jean_Jaures,2583,2581,8.533207457144849
6269,Bd_de_Courcelles,3253,3241,0.09892543029539157
1700,Bd_Ney,898,112,18.25596151395156
1701,Bd_Ney,892,896,8.342353874885848
6557,Bd_Magenta,3399,827,23.702532060958788
5533,Bd_Auguste_Blanqui,2900,2902,18.243804173455274
5813,Bd_Raspail,3033,2926,8.278858888752179
5368,PE_Zac_Aubervillie,937,918,434.52166487342856
5336,PI_Guyane,531,538,0.2488011157819864
4897,Av_Jean_Jaures,2583,2581,8.449973397269602
6269,Bd_de_Courcelles,3253,3241,8.379164952806983
4510,Av_Victor_Hugo,2404,2402,23.905143443667352
1701,Bd_Ney,892,896,8.39722885400411
6557,Bd_Magenta,3399,827,20.90707222924862
5533,Bd_Auguste_Blanqui,2900,2902,18.113897055532327
5813,Bd_Raspail,3033,2926,15.372838824266905
5368,PE_Zac_Aubervillie,937,918,446.59231952446817
1850,Bd_Ney,2007,2005,17.941188346776904
5336,PI_Guyane,531,538,36.306361647129805
4897,Av_Jean_Jaures,2583,2581,16.603642542836017
6269,Bd_de_Courcelles,3253,3241,7.538812581598276
5124,Quai_Francois_Mauriac,2253,2703,7.676937188727152
4528,VGP,2408,2414,21.30943831202887
1701,Bd_Ney,892,896,8.311091315471124
6557,Bd_Magenta,3399,827,16.08764745954161
5533,Bd_Auguste_Blanqui,2900,2902,16.59949947688645
1345,Bd_Voltaire,686,730,16.382700003280792
5813,Bd_Raspail,3033,2926,15.347419799262568
5368,PE_Zac_Aubervillie,937,918,297.1801122446024
1850,Bd_Ney,2007,2005,16.13206639467597
5336,PI_Guyane,531,538,38.92322447601287
4897,Av_Jean_Jaures,2583,2581,16.434290592581977
6818,Bd_Malesherbes,3240,3241,8.61917609058655
1717,Quai_Panhard_Levassor,906,901,16.462484225424387
1456,Av_Pte_Bagnolet,707,774,13.708193992539018
5533,Bd_Auguste_Blanqui,2900,2902,15.720786385066374
5310,PI_Poterne,479,454,0.32434810040024176
4410,Av_de_Friedland,2361,2362,15.304883118756145
891,Bd_Soult,514,513,8.472522415948323
5368,PE_Zac_Aubervillie,937,918,432.489159814675
1850,Bd_Ney,2007,2005,16.68651093577518
5336,PI_Guyane,531,538,0.25969902067295775
4898,Av_Jean_Jaures,2580,806,16.237136743707627
6818,Bd_Malesherbes,3240,3241,8.619913904287731
1456,Av_Pte_Bagnolet,707,774,13.792346777225786
5533,Bd_Auguste_Blanqui,2900,2902,12.297858339944044
5310,PI_Poterne,479,454,0.23279189223738847
891,Bd_Soult,514,513,8.060024439537855
5368,PE_Zac_Aubervillie,937,918,436.4632475916793
1850,Bd_Ney,2007,2005,16.518085960962566
5337,PI_Doree,538,2820,430.4166696265265
4898,Av_Jean_Jaures,2580,806,16.448987528471317
5456,PI_Lac_Superieur,2863,2856,271.6798699960014
6818,Bd_Malesherbes,3240,3241,8.61375548565646
4234,Bd_Berthier,2254,2276,0.09774462044015454
1456,Av_Pte_Bagnolet,707,774,15.326773863090038
5533,Bd_Auguste_Blanqui,2900,2902,16.572115562985672
5310,PI_Poterne,479,454,40.38146388349624
4403,Av_des_Champs_Elysees,2361,2360,16.23066239636612
891,Bd_Soult,514,513,8.45743479344456
5380,PI_Aubervilliers,921,919,228.747285382729
1850,Bd_Ney,2007,2005,16.549557676657646
5337,PI_Doree,538,2820,216.79162358032858
4898,Av_Jean_Jaures,2580,806,8.018483525360082
5441,PE_Lac_Superieur,2445,2857,417.4632850413366
6818,Bd_Malesherbes,3240,3241,8.341370356592543
4234,Bd_Berthier,2254,2276,0.09536531480688847
4534,Bd_Lannes,2410,2420,16.09946244982103
5310,PI_Poterne,479,454,39.05205823412399
891,Bd_Soult,514,513,16.618767408215355
5380,PI_Aubervilliers,921,919,445.1284895476233
1850,Bd_Ney,2007,2005,15.969124771995787
4898,Av_Jean_Jaures,2580,806,17.56392101559962
5441,PE_Lac_Superieur,2445,2857,295.524138262528
5596,Bd_Garibaldi,2940,2941,8.195368974572407
6818,Bd_Malesherbes,3240,3241,18.246343610220315
4234,Bd_Berthier,2254,2276,0.09812323489528081
5310,PI_Poterne,479,454,253.087310560707
891,Bd_Soult,514,513,16.354175367740243
5380,PI_Aubervilliers,921,919,290.5839844560972
5337,PI_Doree,538,2820,224.29569197926733
5596,Bd_Garibaldi,2940,2941,8.991396813032079
6270,Bd_de_Courcelles,3131,3241,8.453207701925162
4211,Av_Pte_Asnieres,2257,2260,16.589800659847842
4524,Av_Pdt_Kennedy,2412,2411,12.974697199575532
4064,Maubeuge,2103,2115,16.092804798067068
5310,PI_Poterne,479,454,364.064327575487
891,Bd_Soult,514,513,16.567396513038094
5380,PI_Aubervilliers,921,919,280.56029342167295
5337,PI_Doree,538,2820,35.80628497666785
5596,Bd_Garibaldi,2940,2941,16.87127433811036
6270,Bd_de_Courcelles,3131,3241,8.701915007823194
4209,Av_Pte_Asnieres,2257,2250,23.910311281789465
5312,PI_Gentilly,454,3081,0.23914168313031325
5736,Vercingetorix,3002,2996,13.646999017215622
890,Bd_Soult,512,513,8.440266599523834
5380,PI_Aubervilliers,921,919,305.64628152050307
5337,PI_Doree,538,2820,0.22184791733880002
6270,Bd_de_Courcelles,3131,3241,7.844218949355134
4209,Av_Pte_Asnieres,2257,2250,15.93115629756519
4535,VGP,2414,2707,21.1485162574578
5312,PI_Gentilly,454,3081,0.23170195750684733
890,Bd_Soult,512,513,17.93047187554232
5337,PI_Doree,538,2820,218.01660342851972
6270,Bd_de_Courcelles,3131,3241,16.974907388928514
4209,Av_Pte_Asnieres,2257,2250,16.612417974636493
1722,Bd_Ney,911,910,8.073991484689405
5312,PI_Gentilly,454,3081,202.81262862433698
913,Av_Pte_Vincennes,523,514,15.114407674696897
5338,PI_Reuilly,2820,2821,217.91774932573134
4561,Av_de_New_York,2417,2428,17.314554546491962
5312,PI_Gentilly,454,3081,0.19844544298338104
4418,Av_de_Wagram,2365,2329,18.05401224196942
5727,Alesia,2998,2997,16.077117825302288
913,Av_Pte_Vincennes,523,514,17.315316272005475
1355,Bd_Voltaire,699,720,15.640229971524223
5816,Rennes,3034,3023,0.09717999502125214
5338,PI_Reuilly,2820,2821,436.6493111092467
4536,Bd_Lannes,2420,2421,18.2560099452386
5312,PI_Gentilly,454,3081,30.256414545239856
5727,Alesia,2998,2997,15.671358304613815
913,Av_Pte_Vincennes,523,514,13.306273183984272
1348,Bd_Voltaire,699,731,8.22498016023218
5816,Rennes,3034,3023,16.09200334608911
5338,PI_Reuilly,2820,2821,34.40466253563031
4537,Bd_Lannes,2421,2422,18.30659694488225
5312,PI_Gentilly,454,3081,0.19414631968854668
5727,Alesia,2998,2997,15.732772612537296
913,Av_Pte_Vincennes,523,514,12.675656760465174
1348,Bd_Voltaire,699,731,15.655475142202546
5338,PI_Reuilly,2820,2821,197.67079707746353
6390,VGP,3311,2417,15.443363177877998
5369,PE_Aubervilliers,918,915,447.48198861508524
1698,Bd_Ney,892,897,17.488724057746214
5314,PI_Cite_U,3081,2806,0.19605774894962305
913,Av_Pte_Vincennes,523,514,18.900867495204473
6390,VGP,3311,2417,21.038632182801678
4191,Pont_Charles_de_Gaulle,296,3246,15.989368295582848
1698,Bd_Ney,892,897,16.398168963165947
893,Bd_Davout,515,514,8.340948816217017
6390,VGP,3311,2417,20.708196251651422
4191,Pont_Charles_de_Gaulle,296,3246,8.38853924732669
4213,Av_Pte_Asnieres,2260,2257,13.624272183741198
1698,Bd_Ney,892,897,16.881284940776567
893,Bd_Davout,515,514,18.670472063092614
6390,VGP,3311,2417,16.07986542672789
4191,Pont_Charles_de_Gaulle,296,3246,16.21522370225925
4382,Av_Friedland,2261,2264,15.489595739951143
1698,Bd_Ney,892,897,16.26915460846336
4431,Quai_Branly,2369,2368,17.62282732191977
5729,Alesia,2999,2998,7.646792184801432
893,Bd_Davout,515,514,18.570242233634925
1405,Av_Republique,701,752,16.38281837071005
6390,VGP,3311,2417,8.379978295017898
4901,La_Fayette,2601,2603,16.452395715549684
5604,Bd_Grenelle,2944,2943,7.5224464806499585
4228,Bd_Haussmann,2261,2269,17.318615460681638
4563,Souterrain_Varsovie_VGP,2428,2425,17.314554546491962
1698,Bd_Ney,892,897,16.585292346540932
893,Bd_Davout,515,514,18.932487053712503
6407,Bd_Menilmontant,701,3319,16.285691324536387
6390,VGP,3311,2417,8.400193172157591
4901,La_Fayette,2601,2603,16.447778730926878
5604,Bd_Grenelle,2944,2943,14.933937255561482
4228,Bd_Haussmann,2261,2269,16.99157227186632
5382,PI_Villette,938,941,263.1327800697134
1698,Bd_Ney,892,897,16.62837443906613
5536,Bd_Auguste_Blanqui,2903,2904,16.72356319535255
892,Bd_Soult,513,514,8.918422357162592
1332,Av_Parmentier,702,726,16.302514886300806
6390,VGP,3311,2417,17.55901970080011
4901,La_Fayette,2601,2603,8.337314833761308
5455,PI_Mortemart,2862,2863,342.89378163850796
5604,Bd_Grenelle,2944,2943,23.024767048031023
4228,Bd_Haussmann,2261,2269,18.502113045611434
1698,Bd_Ney,892,897,16.622950051692673
5536,Bd_Auguste_Blanqui,2903,2904,17.716409776736207
4485,Av_Victor_Hugo,2371,2355,16.568819038894123
5731,Alesia,3000,2999,7.668241961687379
892,Bd_Soult,513,514,17.871767562868094
1331,Av_Parmentier,702,711,8.39432096400628
4901,La_Fayette,2601,2603,8.688125046599206
5455,PI_Mortemart,2862,2863,280.82387052088177
5215,PI_Pont_Aval,598,2727,196.4270805525275
4560,Bd_Suchet,2431,2430,18.72779433932136
1698,Bd_Ney,892,897,16.932246779196806
5536,Bd_Auguste_Blanqui,2903,2904,17.724859017231616
4439,Av_Victor_Hugo,2372,2361,16.06550361663146
5731,Alesia,3000,2999,7.945455799605361
892,Bd_Soult,513,514,16.989004709373877
1409,Av_Gambetta,704,753,16.254556809000036
4901,La_Fayette,2601,2603,8.25366862336728
6265,Bd_de_Courcelles,2331,3252,8.385825901911955
5215,PI_Pont_Aval,598,2727,258.3169084722609
1698,Bd_Ney,892,897,8.289345971136008
5536,Bd_Auguste_Blanqui,2903,2904,15.392914203752294
4437,Av_Victor_Hugo,2372,2371,16.115808212960918
5731,Alesia,3000,2999,7.806349636075727
892,Bd_Soult,513,514,16.507503191454653
1409,Av_Gambetta,704,753,16.42891873662087
4901,La_Fayette,2601,2603,16.544324022330905
6265,Bd_de_Courcelles,2331,3252,0.10406546301503447
5409,PI_Revolte,2265,2086,225.23721887906547
5215,PI_Pont_Aval,598,2727,271.39627527725565
4558,Bd_Suchet,2432,2431,16.335863514950375
1698,Bd_Ney,892,897,8.3681077248806
6568,Av_Pdt_Wilson,2461,3403,16.656418880097476
5536,Bd_Auguste_Blanqui,2903,2904,16.104097143325312
4437,Av_Victor_Hugo,2372,2371,16.652044375439807
892,Bd_Soult,513,514,16.532009763475973
6265,Bd_de_Courcelles,2331,3252,0.10108572541222234
5409,PI_Revolte,2265,2086,437.9887281155189
5215,PI_Pont_Aval,598,2727,446.8838888734773
6019,Bd_Haussmann,2271,3117,18.152767652264952
1698,Bd_Ney,892,897,8.390075765938674
6568,Av_Pdt_Wilson,2461,3403,16.51705738708115
5539,Bd_Auguste_Blanqui,2682,2904,15.964640987033386
892,Bd_Soult,513,514,16.50518417304142
5379,PI_Charles_Hermite,954,921,261.32395437936503
6265,Bd_de_Courcelles,2331,3252,0.10440379016760377
5409,PI_Revolte,2265,2086,231.92765648824908
5215,PI_Pont_Aval,598,2727,289.46015018027094
6019,Bd_Haussmann,2271,3117,18.304868769007243
1698,Bd_Ney,892,897,8.771013657741625
6568,Av_Pdt_Wilson,2461,3403,16.03905755510142
5539,Bd_Auguste_Blanqui,2682,2904,15.86770508944883
5316,SE_RN13_bretelle_4,2810,2795,14.319139650442805
5379,PI_Charles_Hermite,954,921,241.46363257980366
6359,Bd_Voltaire,2526,3289,15.990922634364292
5343,PI_Bercy,2823,2824,419.58037008225796
6265,Bd_de_Courcelles,2331,3252,8.45732206713376
4406,Av_de_Friedland,2266,2362,13.612333198309418
5215,PI_Pont_Aval,598,2727,292.0349981493948
6019,Bd_Haussmann,2271,3117,18.088962612611372
1698,Bd_Ney,892,897,8.76053210116297
6568,Av_Pdt_Wilson,2461,3403,16.773174270926106
5539,Bd_Auguste_Blanqui,2682,2904,18.714799058151403
5316,SE_RN13_bretelle_4,2810,2795,17.063951895030797
4434,Quai_Branly,2373,2374,19.22444261086652
1330,Av_Parmentier,711,702,23.058099444253827
5379,PI_Charles_Hermite,954,921,203.62902673518815
6359,Bd_Voltaire,2526,3289,16.018352091608115
5343,PI_Bercy,2823,2824,423.55916529893005
5605,Bd_Grenelle,2945,2944,8.62422614472234
6367,Bd_de_Courcelles,3298,3252,18.486044882777833
4406,Av_de_Friedland,2266,2362,15.489595739951143
5215,PI_Pont_Aval,598,2727,294.9615775750698
4556,Bd_Suchet,2434,2433,18.31244246022604
1479,Bd_Serurier,786,785,16.572881943238155
6019,Bd_Haussmann,2271,3117,18.65764803068685
6568,Av_Pdt_Wilson,2461,3403,16.776131740988973
5539,Bd_Auguste_Blanqui,2682,2904,17.62426506553034
5316,SE_RN13_bretelle_4,2810,2795,0.10131164908637245
5053,Quai_Branly,2374,2369,17.62282732191977
5733,Alesia,403,3000,7.693893441148971
1340,Av_Republique,712,716,15.81589155603716
1479,Bd_Serurier,786,785,16.61721681819845
5379,PI_Charles_Hermite,954,921,214.507799245763
6359,Bd_Voltaire,2526,3289,15.647311601041592
5343,PI_Bercy,2823,2824,32.151107250414896
5464,SE_A3_bretelle_4,2826,2867,0.4508473941867531
5605,Bd_Grenelle,2945,2944,8.248437912679575
6367,Bd_de_Courcelles,3298,3252,8.672259504962133
4406,Av_de_Friedland,2266,2362,15.806172724501431
5215,PI_Pont_Aval,598,2727,235.96846984158552
6019,Bd_Haussmann,2271,3117,18.795757080793358
5539,Bd_Auguste_Blanqui,2682,2904,18.599524286391098
5316,SE_RN13_bretelle_4,2810,2795,0.15214529266024038
5053,Quai_Branly,2374,2369,16.667277274205535
5733,Alesia,403,3000,7.8588189440105465
1336,Av_Republique,716,727,16.045653790126796
1479,Bd_Serurier,786,785,16.397846863732212
5379,PI_Charles_Hermite,954,921,243.73191996799505
6359,Bd_Voltaire,2526,3289,23.687111065449567
