Identifiant noeud amont,Identifiant noeud aval,cost
255,262,17.88673410631641
749,750,0.11756466206227024
750,749,11.165161479366395
539,2819,622.0506152193528
2836,804,0.2480600037675073
2837,973,0.1506001521805967
2361,2360,10.928658806790995
255,262,17.88673410631641
749,750,0.11756466206227024
750,749,0.12269408219083945
538,2820,229.15369749722578
2836,804,0.2480600037675073
471,473,13.413205718694043
2365,2329,25.933853138244242
2837,973,24.246624501076074
2361,2360,10.928658806790995
255,262,17.88673410631641
749,750,0.11756466206227024
750,749,0.12269408219083945
2820,2821,293.6443672608176
2836,804,0.2480600037675073
423,401,29.560652691498028
471,473,13.413205718694043
2837,973,0.1506001521805967
744,719,4.665105423472122
2361,2360,10.928658806790995
3397,263,9.752323997110647
749,702,2.4948690732158156
750,749,0.12269408219083945
2820,2821,440.4665508912264
423,401,29.560652691498028
471,473,13.413205718694043
2837,973,153.76275537638926
3411,3412,10.690464709478853
744,719,2.3454397432926135
2298,2360,8.96207267577748
749,702,2.4948690732158156
750,749,11.165161479366395
804,808,667.8958636614782
423,401,29.560652691498028
472,484,19.05468318503531
2837,973,153.76275537638926
3411,3412,10.690464709478853
2948,2949,15.753974538675749
744,719,4.665105423472122
2298,2360,13.44310901366622
3397,263,9.752323997110647
749,702,0.02741614366171225
702,749,10.458174414960903
804,808,445.2639091076521
420,401,13.567690410897454
472,484,19.05468318503531
3411,3412,10.690464709478853
2948,2949,15.753974538675749
744,719,4.665105423472122
2298,2360,8.96207267577748
2670,2671,16.40789837452593
2926,3035,6.316838243400828
2260,2257,9.971780105618997
3397,263,0.0605734409758425
749,702,2.4948690732158156
702,749,0.1149249935709989
804,808,59.68983294448959
3000,403,12.875986475882597
472,473,16.543051123935594
3411,3412,12.01847274792343
2948,2949,7.920506536019299
744,719,4.665105423472122
414,413,20.17216023053042
2298,2360,8.96207267577748
2926,3035,6.316838243400828
2260,2257,13.304888925452975
3397,263,0.0605734409758425
749,702,4.962322002769918
702,749,0.1149249935709989
804,808,0.3707443040030409
3000,403,12.875986475882597
472,473,16.543051123935594
3411,3412,12.01847274792343
2948,2949,15.753974538675749
744,719,4.665105423472122
414,413,20.17216023053042
2903,2900,12.181360382512702
2926,3035,3.1758689511020735
2261,2269,22.96607972579851
3397,263,9.752323997110647
750,751,0.0832182212347765
702,749,0.1149249935709989
2823,2824,119.96060051699763
808,2837,471.893922438817
3000,403,12.875986475882597
3411,3412,12.01847274792343
2948,2949,15.753974538675749
744,719,4.665105423472122
414,413,20.17216023053042
2903,2900,10.835353710411852
2759,3175,8.49142767809049
2926,3035,0.03489965880331945
2261,2269,22.96607972579851
3397,263,9.752323997110647
750,751,0.0832182212347765
702,749,10.458174414960903
2823,2824,119.96060051699763
808,2837,314.5959482925447
3000,403,12.875986475882597
3411,3412,12.01847274792343
744,719,4.665105423472122
414,413,20.17216023053042
2903,2900,10.835353710411852
2759,3175,8.49142767809049
2926,3035,3.1758689511020735
2261,2264,27.75838979841881
3397,263,10.963792816627496
750,751,0.0832182212347765
702,749,10.458174414960903
808,2837,314.5959482925447
396,403,15.663135826410748
473,468,0.12245861280681675
744,719,4.665105423472122
414,413,20.17216023053042
2903,2900,12.181360382512702
2759,3175,0.0527417868204378
2925,3035,7.029722832177937
2261,2264,41.63758469762821
3397,263,10.963792816627496
750,751,0.0832182212347765
751,750,7.583063190178544
808,2837,0.2619450027415026
456,457,173.6695384245981
396,403,15.663135826410748
473,472,25.196640375558083
3411,3366,11.9097620624008
2949,2950,8.03626917562941
744,719,4.665105423472122
414,413,20.17216023053042
2903,2900,12.181360382512702
2759,3175,0.0791126802306567
2925,3035,3.534280539934764
2261,2264,41.63758469762821
3397,263,9.752323997110647
750,751,0.0832182212347765
751,750,7.583063190178544
808,2837,0.2619450027415026
456,457,173.6695384245981
396,403,15.663135826410748
473,472,16.797760250372054
3411,3366,11.9097620624008
2949,2950,8.03626917562941
744,719,2.3454397432926135
414,413,20.17216023053042
2903,2900,12.181360382512702
2677,2687,10.46928075934484
2925,3035,7.029722832177937
2264,2266,15.365503961384269
3397,263,9.752323997110647
750,749,11.165161479366395
751,750,0.08333036472723675
3158,2828,18.13657974961575
808,2837,0.2619450027415026
456,457,0.1700974911112616
396,403,15.663135826410748
473,472,16.797760250372054
3411,3366,11.9097620624008
2949,2950,15.984227700977177
744,719,2.3454397432926135
414,413,10.141804314797062
2903,2900,12.181360382512702
2264,2266,15.365503961384269
3397,263,0.0605734409758425
750,749,0.12269408219083945
751,750,0.08333036472723675
808,2837,0.2619450027415026
134,137,1.7347128369308316
973,937,514.8169793446556
456,457,0.2551462366668924
406,404,9.976129964959222
473,469,0.6329684343615829
3411,3366,11.9097620624008
2949,2950,15.984227700977177
279,280,20.18375271168823
2264,2266,15.365503961384269
3397,263,0.0605734409758425
750,749,11.165161479366395
751,750,7.583063190178544
134,137,1.7347128369308316
973,937,514.8169793446556
457,478,337.4565318657775
406,404,9.976129964959222
473,469,0.0069556970808965
3411,3366,11.9097620624008
2903,2900,6.124330358058873
2526,3256,29.37993995642157
750,749,22.20762887654195
2837,973,271.30617415387525
134,137,1.7347128369308316
973,937,514.8169793446556
457,478,506.18479779866624
406,404,9.976129964959222
3412,3413,18.740192684398913
2903,2900,0.06730033360504255
750,749,22.20762887654195
2837,973,0.15060015218089104
134,137,3.450362895433852
973,937,514.8169793446556
457,478,0.33051570212123166
2590,975,6.120180828758251
3412,3413,18.740192684398913
2903,2900,6.124330358058873
2265,2086,394.45295282997995
751,752,0.06399609742288215
2837,973,0.15060015218089104
973,937,514.8169793446556
457,478,0.33051570212123166
2948,406,23.960655142088413
473,471,12.248823312629513
2590,975,18.259660384701814
3412,3413,18.740192684398913
2903,2904,17.25783817422512
3256,3257,40.957875140161384
2265,2086,394.45295282997995
751,752,0.06399609742288215
2829,2830,225.48881902570608
973,937,69.01376658991198
973,937,514.8169793446556
457,478,337.4565318657775
2948,406,23.960655142088413
473,471,13.770416270720135
2590,975,18.259660384701814
2903,2904,17.25783817422512
2690,900,19.874951307196106
3256,3257,40.957875140161384
2266,2264,14.04182997409715
751,752,0.06399609742288215
2829,2830,225.48881902570608
973,937,0.42865693534106825
919,938,178.61560430923788
457,478,53.21302804151829
2948,406,23.960655142088413
2590,975,12.173106923134542
2950,2951,6.085047048455084
2903,2904,23.02634209433904
2266,2264,14.04182997409715
751,752,0.06399609742288215
973,937,0.42865693534106825
919,938,210.1051329827568
404,406,10.073184668904194
2590,975,6.120180828758251
2950,2951,6.085047048455084
2903,2904,25.88675726133768
2696,2528,18.463275785285283
2266,2264,14.04182997409715
751,750,7.583063190178544
752,751,11.637336115546688
2830,2831,305.56419506463106
919,938,210.1051329827568
404,406,10.073184668904194
2590,975,6.120180828758251
2950,2951,6.085047048455084
3154,3153,69.35949162625847
2903,2904,25.88675726133768
2372,2361,8.36744696616545
2266,2264,14.04182997409715
751,750,0.08333036472723675
752,751,11.637336115546688
2830,2831,239.6229828747123
937,918,211.03580625618258
919,938,210.1051329827568
2369,2368,19.356583800423632
2590,975,6.120180828758251
2950,2951,3.0593330464608433
3154,3153,69.35949162625847
2903,2904,25.88675726133768
2372,2361,8.36744696616545
3259,3258,13.480674549374918
2266,2362,16.9138571638437
751,750,7.583063190178544
752,751,5.850815395109109
2830,2831,239.6229828747123
937,918,28.290395343251788
919,938,210.1051329827568
898,112,16.560386790637217
2950,2951,3.0593330464608433
3154,3153,69.35949162625847
2372,2361,8.36744696616545
2704,2253,0.09301164863712515
3260,3259,15.183072437300659
2266,2362,16.9138571638437
751,750,7.583063190178544
752,751,5.850815395109109
781,2832,209.63640606389544
937,918,0.17571674126243345
919,938,210.1051329827568
898,112,8.325940320154622
474,468,11.793085732204647
2590,975,6.120180828758251
3413,3415,13.92376843183771
2950,2951,3.0593330464608433
3154,3153,69.35949162625847
2903,2904,17.25783817422512
2372,2361,8.36744696616545
2711,895,10.588281535559844
3260,3259,15.183072437300659
2266,2362,16.9138571638437
751,750,15.082796015629851
559,901,23.41040354813502
752,751,0.06429467467152865
781,2832,209.63640606389544
937,918,0.17571674126243345
898,112,16.560386790637217
411,407,3.4809642433769703
474,468,11.793085732204647
2590,975,6.120180828758251
3413,3415,13.92376843183771
3154,3153,92.54318910354377
2903,2904,17.25783817422512
2372,2361,8.36744696616545
2267,2733,498.27597086082767
752,701,0.0876935860987627
559,901,23.41040354813502
752,751,0.06429467467152865
781,2832,246.5948322064039
937,918,0.17571674126243345
898,112,16.560386790637217
411,407,3.4809642433769703
2590,975,6.120180828758251
3413,3415,13.92376843183771
3154,3153,61.695459402362516
2372,2361,8.36744696616545
2267,2733,498.27597086082767
752,701,0.0876935860987627
781,2832,246.5948322064039
937,918,0.17571674126243345
411,407,3.4809642433769703
2590,975,6.120180828758251
3413,3415,13.92376843183771
3154,3153,61.695459402362516
718,719,7.371235593187113
2903,2904,8.676592673229203
2372,2361,8.36744696616545
2722,2486,3.9852988893225545
2267,2733,498.27597086082767
267,266,9.88120807530568
752,701,0.0876935860987627
918,915,623.2439344394106
718,719,7.371235593187113
2903,2904,8.676592673229203
3035,3042,19.565255395457626
3259,3260,15.320064495188376
267,266,9.88120807530568
752,701,0.0876935860987627
918,915,415.49595629294043
3413,3412,17.916168937041647
718,719,7.371235593187113
2903,2904,8.676592673229203
3035,3042,9.836675364567093
267,266,9.88120807530568
752,701,0.0876935860987627
918,915,0.34595833163442163
3413,3412,17.916168937041647
718,719,7.371235593187113
407,411,5.161474388507866
3035,3042,9.836675364567093
267,266,9.88120807530568
752,701,0.0876935860987627
918,915,0.34595833163442163
3415,3413,12.085810521128273
718,719,7.371235593187113
407,411,5.161474388507866
2722,2486,12.060820203525488
3035,3042,9.836675364567093
267,266,9.88120807530568
752,751,5.850815395109109
918,915,0.34595833163442163
409,410,29.09404998993221
476,2786,119.75749434301055
3415,3413,12.085810521128273
718,719,7.371235593187113
407,411,5.161474388507866
2722,2486,12.060820203525488
2591,3044,0.1202440494392965
2268,2267,249.25915768754896
267,266,9.88120807530568
752,751,5.850815395109109
409,410,29.09404998993221
3415,3413,12.085810521128273
718,719,7.371235593187113
407,411,5.161474388507866
2722,2486,18.09123030528823
2591,3044,10.942208498975981
184,3269,17.33252721796217
2268,2267,249.25915768754896
267,266,9.88120807530568
752,751,5.850815395109109
892,897,12.126864983436963
915,2838,172.61733426019626
79,115,4.857346226746725
409,410,29.09404998993221
3415,3413,12.085810521128273
455,3154,0.0583664988660095
718,719,7.371235593187113
407,411,5.161474388507866
2722,2486,10.728132888218806
263,3271,13.548793347211447
2269,2271,9.492322773090267
267,266,9.88120807530568
752,751,11.637336115546688
892,897,12.126864983436963
701,752,7.471188934541301
915,2838,115.07822284013083
79,115,4.857346226746725
3415,3413,12.085810521128273
455,3154,0.0583664988660095
718,719,3.7059803258565047
407,411,5.161474388507866
2365,2361,7.8211748502459315
2722,2486,10.728132888218806
263,3271,13.548793347211447
2269,2271,9.492322773090267
267,266,9.88120807530568
753,704,8.62669633602318
892,897,12.126864983436963
701,752,0.08210097730265165
915,2838,8.719498982890844
79,115,4.857346226746725
455,3154,0.0583664988660095
718,719,3.7059803258565047
407,411,5.161474388507866
2365,2361,7.8211748502459315
2722,2486,10.728132888218806
267,266,9.88120807530568
753,704,8.62669633602318
701,752,0.08210097730265165
789,2836,161.81826976711565
915,2838,8.719498982890844
79,115,4.857346226746725
455,3154,5.311351396806866
718,719,3.7059803258565047
407,411,5.161474388507866
2365,2361,6.956956634749144
2722,2486,10.728132888218806
267,266,9.88120807530568
753,704,25.73789071681641
704,753,8.63399589768862
789,2836,161.81826976711565
915,2838,8.719498982890844
455,3154,0.0583664988660095
704,719,23.23686178638209
411,412,13.995627847763224
2365,2361,6.956956634749144
2270,2265,248.66608685366324
267,266,9.88120807530568
701,753,33.29498432381895
789,2836,190.34646620010372
412,411,12.601955648218388
455,3154,0.0583664988660095
704,719,34.85529267957313
411,412,13.995627847763224
2365,2361,6.956956634749144
2270,2265,372.99913028049485
267,266,9.88120807530568
701,753,16.739467256726655
808,2837,267.44584779907683
2838,955,264.09160960243463
412,411,6.335789856286593
704,719,23.23686178638209
411,412,13.995627847763224
2904,2682,32.793845893541516
2365,2361,7.8211748502459315
3282,3280,20.241093369510743
2270,2265,372.99913028049485
267,266,9.88120807530568
898,112,16.560386790637217
701,753,16.739467256726655
808,2837,471.8939224388216
2838,955,264.09160960243463
410,411,14.95307773710659
704,719,23.23686178638209
411,412,13.995627847763224
2904,2682,29.17021651303969
3280,3282,20.604801536905857
2271,2269,9.966485612797962
3407,267,15.72124741283272
898,112,16.560386790637217
701,753,16.739467256726655
915,2838,172.61733426019626
2838,955,0.14659539805852595
407,411,5.161474388507866
704,719,23.23686178638209
411,412,13.995627847763224
2904,2682,29.17021651303969
726,3282,21.769761149221797
2271,2269,8.865216484312
3407,267,15.72124741283272
892,896,15.318161950642677
701,753,16.739467256726655
2838,955,0.14659539805852595
407,411,5.161474388507866
2953,2954,7.922677328421886
704,719,11.682621119120277
411,412,13.995627847763224
2904,2682,32.793845893541516
2555,3191,27.320729273024867
2271,2269,9.966485612797962
3407,267,15.72124741283272
892,896,15.318161950642677
701,753,16.739467256726655
2838,955,0.14659539805852595
407,411,5.161474388507866
2865,976,37.56626960221838
2953,2954,7.922677328421886
704,719,11.682621119120277
411,412,13.995627847763224
2904,2682,32.793845893541516
2555,3191,27.320729273024867
2736,2270,336.4096022474299
2271,3117,13.903753278684475
3407,267,15.72124741283272
2865,976,33.41530058539867
704,719,23.23686178638209
411,412,13.995627847763224
2555,3191,27.320729273024867
2271,3117,13.903753278684475
3407,267,15.72124741283272
955,2839,206.62495800723025
479,454,423.8264915194468
2865,976,0.2075484508409855
733,720,8.205323599667539
411,412,13.995627847763224
2904,2682,32.793845893541516
2362,2361,7.8380529523406475
2555,3191,27.320729273024867
2271,3117,13.903753278684475
3407,267,15.72124741283272
955,2839,0.11469606328461295
479,454,498.546147223169
2373,2374,18.03352527512727
2865,976,0.31132267626147825
733,720,8.205323599667539
412,416,14.695231865893707
2904,2682,32.793845893541516
2362,2361,7.8380529523406475
3407,267,15.72124741283272
145,144,19.77200581174446
2373,2374,18.03352527512727
2865,976,0.2075484508409855
733,720,8.205323599667539
412,416,14.695231865893707
2904,2682,16.487513681283303
2362,2361,7.8380529523406475
3407,267,15.72124741283272
145,144,19.77200581174446
411,412,12.559963411482906
480,552,225.45698376177137
2373,2374,18.03352527512727
2865,976,0.2075484508409855
733,720,8.205323599667539
412,416,14.695231865893707
2904,2682,16.487513681283303
2362,2361,7.8380529523406475
3407,267,15.72124741283272
112,899,10.064052185763462
145,144,19.77200581174446
476,2786,140.87047081876165
480,552,225.45698376177137
2373,2374,20.27371475029836
2865,976,0.2075484508409855
733,720,8.205323599667539
412,416,14.695231865893707
2904,2682,16.487513681283303
2362,2361,7.8380529523406475
2526,3289,15.794748623264523
3407,267,15.72124741283272
145,144,9.94062170645716
476,2786,140.87047081876165
2865,976,33.41530058539867
733,720,8.205323599667539
412,416,14.695231865893707
2682,2904,23.18813702965595
2360,2361,6.606181943255767
2524,3289,28.296903988841006
3407,267,15.72124741283272
957,2840,119.93193538722453
145,144,19.77200581174446
2865,976,33.41530058539867
733,720,8.205323599667539
2682,2904,23.18813702965595
2360,2361,6.606181943255767
2572,3045,8.113748246907928
2524,3289,28.296903988841006
3407,267,15.72124741283272
145,144,19.77200581174446
476,2786,119.75749434301055
481,483,9.481151541231867
2865,976,37.56626960221838
733,720,12.307985399501309
412,416,14.695231865893707
2682,2904,23.18813702965595
2360,2361,6.606181943255767
2572,3045,8.113748246907928
498,3290,30.453268232612928
270,268,13.754621520564587
788,2842,161.3130845950785
2840,954,168.15113562756213
144,145,19.17192020334474
476,2786,140.87047081876165
481,483,9.481151541231867
2865,976,37.56626960221838
733,720,8.205323599667539
412,416,14.695231865893707
2682,2904,23.18813702965595
2360,2361,6.606181943255767
2502,2501,20.064884270685713
498,3290,30.453268232612928
270,268,13.754621520564587
788,2842,161.3130845950785
2840,954,26.51550718514937
144,145,19.17192020334474
476,2786,140.87047081876165
482,481,28.809476184970606
2374,2369,19.441287926951134
2865,976,33.41530058539867
733,720,4.125328439611856
416,422,3.436805302458053
2344,2361,7.67506551312651
2502,2501,30.09732640602857
3290,3291,6.8984248600954325
270,268,13.754621520564587
954,921,91.58495030073216
144,145,9.63892120720647
415,414,4.417326629123561
483,484,2.097514442666175
2374,2369,19.441287926951134
2865,976,33.41530058539867
733,720,4.125328439611856
416,422,3.436805302458053
2682,2904,20.625911943506125
2344,2361,7.67506551312651
2502,2501,20.064884270685713
2754,2758,16.50288016299209
3253,3298,29.04442161438553
270,268,13.754621520564587
2082,2849,0.2089140781093553
954,921,0.0762572442137653
144,145,0.10592221106820295
938,941,427.91760895107217
2786,480,210.7539363077216
415,414,4.966062856343879
483,484,3.1462716639992627
2374,2369,19.441287926951134
733,720,4.125328439611856
416,422,6.835843513680302
2682,2904,20.625911943506125
2344,2361,6.826991975764464
2502,2501,20.064884270685713
2754,2753,6.825335846543524
3252,3298,12.719413656195407
270,268,13.754621520564587
2082,2849,0.2089140781093553
954,921,77.85864634225439
144,145,0.10592221106820295
938,941,503.3585194419566
2786,480,210.7539363077216
415,414,4.417326629123561
483,484,2.097514442666175
2823,3157,34.60283741034594
721,720,2.181585137258744
416,422,6.835843513680302
2682,2904,11.658124141981721
2344,2361,6.826991975764464
2759,3175,0.0527417868204378
3628,3300,10.995086811311019
270,268,13.754621520564587
2082,2849,213.3012737496518
144,145,9.63892120720647
938,941,503.3585194419566
2786,480,210.7539363077216
415,414,4.417326629123561
2959,2924,19.934921865009038
2823,3157,0.2149244559648816
721,720,2.181585137258744
416,422,6.835843513680302
2682,2904,11.658124141981721
2344,2361,6.826991975764464
2500,2502,16.78642039837112
2750,2276,0.820240305481966
270,268,13.754621520564587
2082,2849,376.3587117140036
921,919,355.02837191282833
144,145,19.17192020334474
938,941,503.3585194419566
2786,480,316.1309044615824
484,487,8.913146450221873
2959,2924,10.022529777435482
2813,3157,0.12256644893472615
721,720,2.181585137258744
416,422,6.835843513680302
2682,2904,11.658124141981721
2336,2361,8.489237945651608
2500,2502,16.78642039837112
2750,2276,0.820240305481966
270,268,13.754621520564587
2087,2850,352.5177595563415
921,919,55.98390585501014
144,146,13.476876078260704
938,941,755.037779162935
2786,480,210.7539363077216
484,472,18.93530578017775
2959,2924,10.022529777435482
2813,3157,0.12256644893472615
721,720,2.181585137258744
416,422,6.835843513680302
2682,2904,11.658124141981721
2336,2361,7.551200603590657
2500,2502,16.78642039837112
2750,2276,0.820240305481966
270,268,13.754621520564587
756,3626,3.274281848898852
921,919,55.98390585501014
144,146,6.775666978573063
938,941,503.3585194419566
2786,480,210.7539363077216
416,415,9.836937103568498
484,472,18.93530578017775
2959,2924,19.934921865009038
2813,3157,0.12256644893472615
721,720,2.181585137258744
422,420,13.15544815645667
2336,2361,7.551200603590657
2500,2502,16.78642039837112
2750,2276,0.820240305481966
270,268,13.754621520564587
756,3626,3.274281848898852
921,919,0.34772612332304437
144,146,6.775666978573063
938,941,503.3585194419566
2786,480,316.1309044615824
416,415,9.836937103568498
484,472,18.93530578017775
2959,2924,19.934921865009038
977,3157,0.1035301297688437
721,720,2.181585137258744
422,420,13.15544815645667
2336,2361,7.551200603590657
2500,2502,25.17963059755668
270,268,13.754621520564587
756,3626,0.0359811192186687
911,910,12.684769240221996
2803,2852,223.9263076255939
919,938,210.1051329829043
144,146,6.775666978573063
938,941,503.3585194419566
2786,480,210.7539363077216
484,472,18.93530578017775
977,3157,0.1035301297688437
721,720,2.181585137258744
422,420,26.16633094855667
2336,2361,7.551200603590657
2500,2502,16.78642039837112
270,268,13.754621520564587
756,3626,3.274281848898852
911,910,12.684769240221996
919,938,178.6156043093633
144,146,13.476876078260704
977,3157,0.1035301297688437
721,720,2.181585137258744
420,401,13.567690410920383
2361,2362,11.788547439431287
2500,2502,16.78642039837112
756,3626,3.274281848898852
911,910,12.684769240221996
919,938,28.16563398022281
480,552,397.80681317025574
977,3157,105.70426249398945
721,720,1.0968190469090924
420,401,26.986285322819665
2361,2362,11.788547439431287
756,3626,6.5125825785790346
919,938,28.16563398022281
480,552,265.2045421135038
977,3157,105.70426249398945
721,720,1.0968190469090924
420,401,26.986285322819665
2361,2362,7.859031626287525
919,938,0.17494182596411684
480,552,397.80681317025574
431,416,11.228355958935103
721,720,1.0968190469090924
420,401,26.986285322819665
2361,2362,7.859031626287525
2528,3315,31.331007174329397
919,938,178.6156043093633
480,552,265.2045421135038
431,416,11.228355958935103
487,488,20.7819087656031
2964,2793,9.952249748391528
721,720,2.181585137258744
420,401,26.986285322819665
928,3048,11.3974811190078
2528,3315,31.331007174329397
734,756,0.10364213426154455
552,550,474.9484745232463
431,416,11.228355958935103
487,488,23.363512338969944
3427,3432,21.037221420893022
2964,2793,0.10936538185045636
699,720,14.74035789311762
420,401,26.986285322819665
928,3048,5.730225313976296
3317,3316,26.71752508059602
911,912,12.000283790040216
734,756,0.10364213426154455
938,941,427.9176089511927
422,416,6.1156475022664605
487,488,23.363512338969944
3427,3432,21.037221420893022
2964,2793,0.10936538185045636
699,720,14.74035789311762
401,423,29.445379560059997
928,3048,5.730225313976296
3317,3316,26.71752508059602
911,912,12.000283790040216
734,756,0.10364213426154455
938,941,427.9176089511927
487,484,9.372447636429161
3427,3432,14.024814280595349
2964,2793,0.10936538185045636
699,720,22.11053683967643
401,423,29.445379560059997
928,3048,5.730225313976296
3315,3316,23.510404192167012
734,756,0.10364213426154455
2863,2856,499.6412923772565
938,941,0.4191161693939203
552,550,474.9484745232463
412,416,14.695231865883244
487,484,9.372447636429161
3427,3432,7.051149721183297
2964,2793,0.10936538185045636
699,720,7.41089816725803
401,423,29.445379560059997
2266,2362,11.275904775895802
928,3048,5.730225313976296
3318,3317,37.68865300026038
734,756,0.10364213426154455
938,941,67.47770327242117
147,149,11.92136376388278
552,550,712.4227117848695
412,416,14.695231865883244
487,484,9.372447636429161
2793,2964,10.726810968864601
699,720,14.74035789311762
401,423,29.445379560059997
2266,2362,11.275904775895802
2931,2922,36.16564110552988
928,3048,5.730225313976296
3318,3317,37.68865300026038
734,756,0.10364213426154455
2445,2857,466.485535577159
938,941,0.4191161693939203
147,149,7.94757584258852
202,201,17.323573697647465
412,416,14.695231865883244
896,2000,16.483713800836167
2793,2964,0.1178770436138967
699,720,7.41089816725803
401,423,29.445379560059997
2266,2362,11.275904775895802
2931,2922,24.110427403686586
914,912,9.422281481489339
734,756,0.10364213426154455
941,2841,170.05990123586082
147,149,8.93485234477343
202,201,17.323573697647465
550,548,119.0846302536341
422,420,13.155448156477267
896,2000,16.483713800836167
2793,2964,0.1178770436138967
699,720,7.41089816725803
401,423,29.445379560059997
2266,2362,11.275904775895802
2931,2922,36.16564110552988
2797,2438,502.04912535063
914,912,9.422281481489339
941,2841,170.05990123586082
147,149,8.93485234477343
202,201,0.0957103519207042
550,548,178.62694538045116
422,420,13.155448156477267
488,489,9.654548173975218
896,2000,16.483713800836167
2793,2964,0.1178770436138967
699,720,7.41089816725803
401,423,29.445379560059997
2266,2362,11.275904775895802
2931,2922,24.110427403686586
914,912,9.422281481489339
941,2841,144.57215583831297
147,149,8.93485234477343
202,201,8.709642024784085
550,548,119.0846302536341
422,420,13.155448156477267
488,489,9.654548173975218
896,2000,16.483713800836167
699,720,7.41089816725803
401,423,29.445379560059997
2266,2362,11.275904775895802
2931,2922,12.121817092461212
913,914,6.094375274920173
941,2841,22.797372272251117
147,149,8.93485234477343
202,201,17.323573697647465
550,548,119.0846302536341
401,420,27.070181871326213
896,2000,16.483713800836167
699,720,7.41089816725803
423,424,20.435544928550794
2266,2362,11.275904775895802
2931,2922,12.121817092461212
3302,3318,24.03255829750802
913,914,6.094375274920173
2841,809,357.4566225740053
147,149,7.94757584258852
550,548,119.0846302536341
401,420,27.070181871326213
896,2000,16.483713800836167
722,721,12.018295578199611
423,424,20.435544928550794
2469,2363,16.02964174787884
2931,2922,24.110427403686586
2801,3080,0.44873574324153065
2286,3454,6.2962308407000105
736,757,11.598732866101132
2841,809,0.29763249173522505
149,147,12.126832889369886
550,548,119.0846302536341
896,2000,16.483713800836167
722,721,12.018295578199611
423,424,20.435544928550794
2469,2363,16.02964174787884
2286,3454,6.2962308407000105
736,757,0.12745860292418826
2841,809,0.29763249173522505
149,147,8.084555259579924
550,548,119.0846302536341
896,2000,8.287392021414869
722,721,12.018295578199611
423,424,20.435544928550794
2469,2363,16.02964174787884
2286,3454,6.2962308407000105
756,734,0.101591000041927
826,3222,18.009031038931496
736,757,0.12745860292418826
809,802,389.8709402673842
149,147,9.088847838409727
407,421,5.302330496306733
896,2000,8.287392021414869
722,721,12.018295578199611
424,425,8.819967311561355
2469,2363,16.02964174787884
2286,3454,6.2962308407000105
756,734,0.101591000041927
826,3222,18.009031038931496
736,757,0.12745860292418826
809,802,331.43899251706847
149,147,4.569531233675608
420,422,27.052568493178914
488,487,23.263908854244225
896,2000,8.287392021414869
722,721,12.018295578199611
424,425,8.819967311561355
2469,2363,16.02964174787884
756,734,0.101591000041927
809,802,331.43899251706847
420,422,27.052568493178914
488,487,23.263908854244225
896,2000,16.483713800836167
722,721,12.018295578199611
424,425,8.819967311561355
2469,2363,16.02964174787884
302,3049,11.375950753514067
756,734,0.101591000041927
809,802,331.43899251706847
416,422,3.4368053024298626
488,487,23.263908854244225
2827,3160,24.561719967822622
722,721,12.018295578199611
424,425,8.819967311561355
302,3049,5.719400655081657
756,734,9.244781003815357
757,758,7.323838191321844
809,802,0.3246219319461983
416,422,3.4368053024298626
2827,3160,24.561719967822622
722,721,12.018295578199611
424,425,8.819967311561355
2704,2253,0.09301164863712515
302,3049,5.719400655081657
2609,3325,21.126776728030606
2293,2300,17.623646925531602
756,734,9.244781003815357
757,758,0.0804817383661741
809,802,52.264131043337926
416,422,3.4368053024298626
2827,3160,24.561719967822622
722,721,12.018295578199611
424,425,8.819967311561355
2704,2253,8.46406002597839
3333,3325,20.692564158002632
2293,2300,17.623646925531602
757,758,0.0804817383661741
757,758,0.0804817383661741
809,802,0.3246219319461983
416,422,3.4368053024298626
2827,3160,24.561719967822622
722,721,12.018295578199611
424,425,8.819967311561355
3333,3325,20.692564158002632
278,270,7.646984817108164
757,758,0.0804817383661741
757,758,0.0804817383661741
809,802,331.43899251706847
424,423,20.217299467834522
489,488,10.533229745118355
2827,3160,24.561719967822622
722,721,12.018295578199611
424,425,8.819967311561355
2707,3311,14.694587131011081
278,270,6.802014119085162
757,758,0.0804817383661741
757,758,0.0804817383661741
802,788,329.0069338203529
424,423,20.217299467834522
489,488,10.533229745118355
2827,3160,24.561719967822622
722,721,6.042347500641793
425,426,10.803824034899787
2711,895,15.882422303339766
278,270,6.802014119085162
757,758,0.0804817383661741
757,758,0.0804817383661741
802,788,279.69698537100777
401,423,29.445379560020285
489,488,15.799844617677532
2827,3160,24.561719967822622
425,426,10.803824034899787
3328,3329,16.032477257302197
2294,2296,12.727930460445469
278,270,6.802014119085162
757,758,7.323838191321844
760,759,6.729796944970678
802,788,279.69698537100777
140,149,25.305990938509822
401,423,29.445379560020285
425,426,10.803824034899787
3328,3329,16.032477257302197
2294,2293,14.391752721482804
278,270,6.802014119085162
760,759,0.0493025417213969
2862,2863,350.62916434827855
802,788,0.2739441580519175
140,149,9.535590788423988
425,424,8.79815876093773
2793,2962,0.02494962370805965
425,426,10.803824034899787
2294,2293,14.391752721482804
278,270,6.802014119085162
760,759,0.0493025417213969
788,2842,161.31308459637435
140,149,9.535590788423988
425,424,8.79815876093773
2793,2962,0.02494962370805965
425,426,10.803824034899787
2723,2488,149.60108660923584
3332,3330,7.577244753335496
2294,2293,14.391752721482804
278,270,6.802014119085162
